Book Id,Title,Author,Author l-f,Additional Authors,Genre,Ratings Count,Reviews Count,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
30268522,Why Not Me?,Mindy Kaling,"Kaling, Mindy",,Non-Fiction,196724,11182,0804138168,9780804138161,4,3.89,Three Rivers Press ,Paperback,240,2016,2015,1/9/18,1/8/18,,,read,,,,1,,,0,,,,,
28763485,The Sun Is Also a Star,Nicola Yoon,"Yoon, Nicola",,Romance,237778,26611,0553496689,9780553496680,4,4.03,Delacorte Press,Hardcover,384,2016,2016,1/8/18,11/1/16,,,read,,,,1,,,0,,,,,
11468377,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,Non-Fiction,374374,13090,0374275637,9780374275631,0,4.16,"Farrar, Straus and Giroux",Hardcover,499,2011,2011,,1/4/18,to-read,to-read (#175),to-read,,,,0,,,0,,,,,
30267929,We Were the Lucky Ones,Georgia Hunter,"Hunter, Georgia",,Historical,119132,9673,0399563083,9780399563089,0,4.37,Viking,Hardcover,403,2017,2017,,1/4/18,to-read,to-read (#174),to-read,,,,0,,,0,,,,,
32051912,The Alice Network,Kate Quinn,"Quinn, Kate",,Historical,321271,24992,0062654195,9780062654199,0,4.28,William Morrow Paperbacks,Paperback,503,2017,2017,,1/4/18,to-read,to-read (#173),to-read,,,,0,,,0,,,,,
34139539,The Ministry of Utmost Happiness,Arundhati Roy,"Roy, Arundhati",,Historical,30840,4370,1524733156,9781524733155,0,3.51,Knopf Publishing Group,Hardcover,444,2017,2017,,1/4/18,to-read,to-read (#172),to-read,,,,0,,,0,,,,,
30962055,Irresistible: The Rise of Addictive Technology and the Business of Keeping Us Hooked,Adam Alter,"Alter, Adam",,Non-Fiction,9010,1130,1594206643,9781594206641,0,3.88,Penguin Press,Hardcover,368,2017,2017,,1/4/18,to-read,to-read (#171),to-read,,,,0,,,0,,,,,
30213950,Pandora's Lab: Seven Stories of Science Gone Wrong,Paul A. Offit,"Offit, Paul A.",,Non-Fiction,5049,726,1426217986,9781426217982,0,4.18,National Geographic,Hardcover,288,2017,2017,,1/4/18,to-read,to-read (#170),to-read,,,,0,,,0,,,,,
32191710,Astrophysics for People in a Hurry,Neil deGrasse Tyson,"Tyson, Neil deGrasse",,Non-Fiction,137313,12940,0393609391,9780393609394,0,4.07,W. W. Norton  Company,Hardcover,208,2017,2017,,1/4/18,to-read,to-read (#169),to-read,,,,0,,,0,,,,,
31202835,How to Be a Bawse: A Guide to Conquering Life,Lilly Singh,"Singh, Lilly",,Non-Fiction,16793,1883,0425286460,9780425286463,0,3.95,Ballantine Books,Hardcover,315,2017,2017,,1/4/18,to-read,to-read (#168),to-read,,,,0,,,0,,,,,
22055262,"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,"Schwab, V.E.",,Fantasy,252862,31626,0765376458,9780765376459,0,4.06,Tor Books,Hardcover,400,2015,2015,12/30/17,9/6/16,,,read,,,,1,,,0,,,,,
32620332,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,Historical,552450,71960,1501139231,9781501139239,5,4.45,Atria Books,Hardcover,389,2017,2017,12/23/17,11/2/17,,,read,,,,1,,,0,,,,,
18521,A Room of One's Own,Virginia Woolf,"Woolf, Virginia",,Non-Fiction,142615,9802,0141183535,9780141183534,3,4.18,Penguin Books,Paperback,112,2000,1929,12/21/17,12/20/17,,,read,,,,1,,,0,,,,,
8127,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,"Montgomery, L.M.",,Classics,814712,27169,0451528824,9780451528827,0,4.26,Signet Book,Paperback,320,2003,1908,,12/6/17,,,read,,,,1,,,0,,,,,
2915,"The River (Brian's Saga, #2)",Gary Paulsen,"Paulsen, Gary",,Historical,23984,1414,044022750X,9780440227502,0,3.82,Laurel Leaf Library,Paperback,160,1998,1991,,12/6/17,,,read,,,,1,,,0,,,,,
50,"Hatchet (Brian's Saga, #1)",Gary Paulsen,"Paulsen, Gary",,Historical,339498,15371,0689840926,9780689840920,0,3.74,Atheneum Books for Young Readers: Richard Jackson Books,Hardcover,208,2000,1987,,12/6/17,,,read,,,,1,,,0,,,,,
25776132,The Brain: The Story of You,David Eagleman,"Eagleman, David",,Non-Fiction,13920,1370,1101870532,9781101870532,0,4.26,Pantheon,Hardcover,224,2015,2015,,12/3/17,to-read,to-read (#167),to-read,,,,0,,,0,,,,,
32498474,Girl Last Seen,Nina Laurin,"Laurin, Nina",,Mystery,15435,1415,145556902X,9781455569021,0,3.55,Grand Central Publishing,Paperback,340,2017,2017,,12/3/17,to-read,to-read (#166),to-read,,,,0,,,0,,,,,
9305362,"Captive Prince (Captive Prince, #1)",C.S. Pacat,"Pacat, C.S.",,Fantasy,72011,7977,,,0,3.82,,ebook,240,2012,2013,,11/18/17,to-read,to-read (#165),to-read,,,,0,,,0,,,,,
11925514,Code Name Verity,Elizabeth Wein,"Wein, Elizabeth",,Historical,109785,14906,1405258217,9781405258210,0,4,Egmont Press,Paperback,452,2012,2012,,11/17/17,to-read,to-read (#164),to-read,,,,0,,,0,,,,,
28016509,The Girl Before,J.P. Delaney,"Delaney, J.P.",,Mystery,134058,11386,0425285049,9780425285046,0,3.7,Ballantine Books,Hardcover,341,2017,2017,,11/2/17,to-read,to-read (#163),to-read,,,,0,,,0,,,,,
32145,Stiff: The Curious Lives of Human Cadavers,Mary Roach,"Roach, Mary",,Non-Fiction,191629,14613,0393324826,9780393324822,0,4.04,W. W. Norton  Company,Paperback,303,2004,2003,,11/2/17,to-read,to-read (#162),to-read,,,,0,,,0,,,,,
13547180,Brain on Fire: My Month of Madness,Susannah Cahalan,"Cahalan, Susannah",,Non-Fiction,187710,13489,145162137X,9781451621372,0,4.05,Free Press,Hardcover,250,2012,2012,,11/2/17,to-read,to-read (#161),to-read,,,,0,,,0,,,,,
7445,The Glass Castle,Jeannette Walls,"Walls, Jeannette",,Non-Fiction,99860,53730,074324754X,9780743247542,0,4.28,Scribner,Paperback,288,2006,2005,,11/2/17,to-read,to-read (#160),to-read,,,,0,,,0,,,,,
30901608,Hit Makers: The Science of Popularity in an Age of Distraction,Derek   Thompson,"Thompson, Derek",,Non-Fiction,5698,565,110198032X,9781101980323,0,3.86,Penguin Press,Hardcover,352,2017,2017,,10/31/17,to-read,to-read (#159),to-read,,,,0,,,0,,,,,
31869108,Inferior: How Science Got Women Wrong—and the New Research That's Rewriting the Story,Angela Saini,"Saini, Angela",,Non-Fiction,6525,793,0807071706,9780807071700,0,4.08,Beacon Press,Hardcover,200,2017,2017,,10/31/17,to-read,to-read (#158),to-read,,,,0,,,0,,,,,
30971755,A Crack in Creation: Gene Editing and the Unthinkable Power to Control Evolution,Jennifer A. Doudna,"Doudna, Jennifer A.",Samuel H. Sternberg,Non-Fiction,4250,640,0544716949,9780544716940,0,4.14,Houghton Mifflin Harcourt,Hardcover,304,2017,2017,,10/31/17,to-read,to-read (#157),to-read,,,,0,,,0,,,,,
28512671,"Everybody Lies: Big Data, New Data, and What the Internet Can Tell Us About Who We Really Are",Seth Stephens-Davidowitz,"Stephens-Davidowitz, Seth",Steven Pinker,Non-Fiction,36019,3153,0062390856,9780062390851,0,3.89,Dey Street Books,Hardcover,338,2017,2017,,10/31/17,to-read,to-read (#156),to-read,,,,0,,,0,,,,,
32852217,"The Hundredth Queen (The Hundredth Queen, #1)",Emily R. King,"King, Emily R.",,Fantasy,29657,2085,1503943658,9781503943650,0,3.85,Skyscape,Paperback,287,2017,2017,,10/13/17,to-read,to-read (#155),to-read,,,,0,,,0,,,,,
23299512,"This Savage Song (Monsters of Verity, #1)",Victoria Schwab,"Schwab, Victoria",,Fantasy,89461,12863,0062380877,9780062380876,0,4.02,Greenwillow Books,ebook,464,2016,2016,,9/24/17,to-read,to-read (#154),to-read,,,,0,,,0,,,,,
290640,Anahita's Woven Riddle,Meghan Nuttall Sayres,"Sayres, Meghan Nuttall",,Historical,1075,205,0810954818,9780810954816,5,3.81,Harry N. Abrams,Hardcover,368,2006,2006,,9/15/17,,,read,,,,1,,,0,,,,,
27190613,"And I Darken (The Conqueror's Saga, #1)",Kiersten White,"White, Kiersten",,Fantasy,50458,8196,0553522310,9780553522310,0,3.82,Delacorte Press,Hardcover,475,2016,2016,,9/14/17,to-read,to-read (#153),to-read,,,,0,,,0,,,,,
33257478,"All Rights Reserved (Word$, #1)",Gregory Scott Katsoulis,"Katsoulis, Gregory Scott",,Science Fiction,4144,886,0373212445,9780373212446,0,3.68,Harlequin Teen,Hardcover,400,2017,2017,,9/14/17,to-read,to-read (#152),to-read,,,,0,,,0,,,,,
31450852,"Tower of Dawn (Throne of Glass, #6)",Sarah J. Maas,"Maas, Sarah J.",,Fantasy,182767,16971,1681195771,9781681195773,5,4.3,Bloomsbury USA Childrens,Hardcover,660,2017,2017,9/10/17,12/17/16,,,read,,,,1,,,0,,,,,
23207027,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,"Blake, Kendare",,Fantasy,96076,13379,,,3,3.81,HarperTeen,Kindle Edition,416,2016,2016,9/6/17,10/1/16,,,read,,,,1,,,0,,,,,
6936382,"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,"Perkins, Stephanie",,Romance,401821,31651,0525423273,9780525423270,2,4,Dutton Juvenile,Hardcover,372,2010,2010,,1/8/15,,,read,,,,1,,,0,,,,,
33785695,A Secret History of Witches,Louisa Morgan,"Morgan, Louisa",,Fantasy,14276,1628,1478977027,9781478977025,0,3.8,Orbit,Audiobook,484,2017,2017,,9/4/17,to-read,to-read (#151),to-read,,,,0,,,0,,,,,
25164304,"Of Fire and Stars (Of Fire and Stars, #1)",Audrey Coulthurst,"Coulthurst, Audrey",,Fantasy,17407,3009,0062433253,9780062433251,0,3.76,Balzer + Bray,Hardcover,389,2016,2016,,9/4/17,to-read,to-read (#150),to-read,,,,0,,,0,,,,,
3236307,"Graceling (Graceling Realm, #1)",Kristin Cashore,"Cashore, Kristin",,Fantasy,425969,23710,,9780152063962,5,4.06,Harcourt,Hardcover,471,2008,2008,9/4/17,1/24/15,,,read,,,,2,,,0,,,,,
29780253,Born a Crime: Stories From a South African Childhood,Trevor Noah,"Noah, Trevor",,Non-Fiction,501337,43563,0385689225,9780385689229,5,4.45,Doubleday Canada,Hardcover,289,2016,2016,8/18/17,4/1/17,,,read,,,,1,,,0,,,,,
25622271,The Birth of the Pill: How Four Crusaders Reinvented Sex and Launched a Revolution,Jonathan Eig,"Eig, Jonathan",,Non-Fiction,3023,399,0393351890,9780393351897,4,3.98,W. W. Norton  Company,Paperback,416,2015,2014,8/17/17,8/6/17,,,read,,,,1,,,0,,,,,
21569527,"The Heart of Betrayal (The Remnant Chronicles, #2)",Mary E. Pearson,"Pearson, Mary E.",,Fantasy,55800,6080,0805099247,9780805099249,0,4.24,Henry Holt and Co. (BYR),Hardcover,473,2015,2015,,8/16/17,to-read,to-read (#149),to-read,,,,0,,,0,,,,,
307791,"The City of Ember (Book of Ember, #1)",Jeanne DuPrau,"DuPrau, Jeanne",,Fantasy,265384,11655,0375822747,9780375822742,0,3.87,Random House Children's Books,Paperback,288,2003,2003,,8/11/17,,,read,,,,1,,,0,,,,,
301023,"ttyl (Internet Girls, #1)",Lauren Myracle,"Myracle, Lauren",,Contemporary,16024,1968,0810987880,9780810987883,0,3.45,Harry N. Abrams,Paperback,209,2005,2004,,8/10/17,,,read,,,,1,,,0,,,,,
26153925,With Malice,Eileen Cook,"Cook, Eileen",,Mystery,11941,2109,0544805097,9780544805095,4,3.5,Clarion Books,Hardcover,320,2016,2016,8/9/17,8/9/17,,,read,,,,1,,,0,,,,,
32191748,The Unseen World,Liz    Moore,"Moore, Liz",,Mystery,13616,2236,0393354415,9780393354416,0,4.11,W. W. Norton  Company,Paperback,451,2017,2016,,8/7/17,to-read,to-read (#148),to-read,,,,0,,,0,,,,,
29457915,Seveneves,Neal Stephenson,"Stephenson, Neal",,Science Fiction,105344,10842,9780008132,,0,3.98,Harper Collins,Hardcover,867,2015,2015,,8/7/17,to-read,to-read (#147),to-read,,,,0,,,0,,,,,
30688435,Exit West,Mohsin Hamid,"Hamid, Mohsin",,Romance,117038,14043,0735212171,9780735212176,0,3.78,Riverhead,Hardcover,231,2017,2017,,8/7/17,to-read,to-read (#146),to-read,,,,0,,,0,,,,,
28458598,"When Dimple Met Rishi (Dimple and Rishi, #1)",Sandhya Menon,"Menon, Sandhya",,Romance,53416,9947,1481478680,9781481478687,3,3.69,Simon Pulse,Hardcover,380,2017,2017,8/6/17,2/15/17,,,read,,,,1,,,0,,,,,
38447,"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,Science Fiction,1643466,78063,,,0,4.12,Anchor Books,Paperback,314,1998,1985,,8/2/17,to-read,to-read (#144),to-read,,,,0,,,0,,,,,
4591,Genome: the Autobiography of a Species in 23 Chapters,Matt Ridley,"Ridley, Matt",,Non-Fiction,24575,1060,0060894083,9780060894085,0,4.05,Harper Perennial,Paperback,344,2006,1999,,8/2/17,to-read,to-read (#143),to-read,,,,0,,,0,,,,,
17838528,The Unexpected Everything,Morgan Matson,"Matson, Morgan",,Contemporary,37299,6151,1481404547,9781481404549,4,4.01,Simon & Schuster Books for Young Readers,Hardcover,519,2016,2016,7/28/17,10/21/16,,,read,,,,1,,,0,,,,,
27883214,"Caraval (Caraval, #1)",Stephanie Garber,"Garber, Stephanie",,Fantasy,209113,28113,1250095255,9781250095251,3,3.97,Flatiron Books,Hardcover,407,2017,2017,7/25/17,2/15/17,,,read,,,,1,,,0,,,,,
32332925,The Wonder of Us,Kim Culbertson,"Culbertson, Kim",,Contemporary,641,129,0545731518,9780545731515,0,3.71,Point,Hardcover,336,2017,2017,,7/24/17,to-read,to-read (#142),to-read,,,,0,,,0,,,,,
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,Classics,802039,27606,,,0,3.99,Vintage International,Paperback,123,1989,1942,,7/18/17,,,read,,,,1,,,0,,,,,
31625636,We Have No Idea: A Guide to the Unknown Universe,Jorge Cham,"Cham, Jorge",Daniel Whiteson,Non-Fiction,5017,764,0735211515,9780735211513,0,4.28,Riverhead Books,Hardcover,354,2017,2017,,7/18/17,to-read,to-read (#141),to-read,,,,0,,,0,,,,,
28260417,Aliens: The World's Leading Scientists on the Search for Extraterrestrial Life,Jim Al-Khalili,"Al-Khalili, Jim",,Non-Fiction,1002,154,1250109639,9781250109637,0,3.77,Picador,Hardcover,240,2017,2016,,7/18/17,to-read,to-read (#140),to-read,,,,0,,,0,,,,,
58174,Promise at Dawn,Romain Gary,"Gary, Romain",John M. Beach,Historical,7343,564,0811210162,9780811210164,0,4.28,New Directions,Paperback,348,1987,1960,,7/18/17,to-read,to-read (#139),to-read,,,,0,,,0,,,,,
32940879,Gather the Daughters,Jennie Melamed,"Melamed, Jennie",,Science Fiction,8264,1329,0316463655,9780316463652,0,3.61,"Little, Brown and Company",Hardcover,341,2017,2017,,7/18/17,to-read,to-read (#138),to-read,,,,0,,,0,,,,,
32078787,Once and for All,Sarah Dessen,"Dessen, Sarah",,Romance,30050,3722,0425290336,9780425290330,3,3.77,Viking Books for Young Readers,Hardcover,358,2017,2017,7/17/17,3/16/17,,,read,,,,1,,,0,,,,,
18189606,Since You've Been Gone,Morgan Matson,"Matson, Morgan",,Contemporary,107853,11444,1442435003,9781442435001,3,4.09,Simon & Schuster,Hardcover,449,2014,2014,7/13/17,10/21/16,,,read,,,,1,,,0,,,,,
30312891,"Lord of Shadows (The Dark Artifices, #2)",Cassandra Clare,"Clare, Cassandra",Franca Fritz,Fantasy,118287,14304,1442468408,9781442468405,4,4.43,Margaret K. McElderry Books,Hardcover,699,2017,2017,7/7/17,5/22/16,,,read,,,,1,,,0,,,,,
25893582,Tell Me Three Things,Julie Buxbaum,"Buxbaum, Julie",,Romance,59620,8074,0553535641,9780553535648,3,4.07,Delacorte Press,Hardcover,328,2016,2016,7/3/17,11/1/16,,,read,,,,1,,,0,,,,,
18367581,Afterworlds (Afterworlds #1),Scott Westerfeld,"Westerfeld, Scott",,Fantasy,19365,3078,1481422340,9781481422345,0,3.72,Simon  Schuster Books for Young Readers,Hardcover,599,2014,2014,,7/1/17,to-read,to-read (#136),to-read,,,,0,,,0,,,,,
1023328,The Key to the Golden Firebird,Maureen Johnson,"Johnson, Maureen",,Contemporary,4942,303,0060541385,9780060541385,0,3.67,HarperCollins Publishers,Hardcover,297,2004,2004,,7/1/17,,,read,,,,1,,,0,,,,,
16143347,We Were Liars,E. Lockhart,"Lockhart, E.",,Contemporary,678184,69896,,,3,3.8,Delacorte Press,Kindle Edition,242,2014,2014,7/1/17,6/30/17,,,read,,,,1,,,0,,,,,
28691932,"The Forgetting (The Forgetting, #1)",Sharon Cameron,"Cameron, Sharon",,Fantasy,10388,1580,0545945216,9780545945219,4,3.96,Scholastic Press,Hardcover,403,2016,2016,6/19/17,9/6/16,,,read,,,,1,,,0,,,,,
17134589,"The Conspiracy of Us (The Conspiracy of Us, #1)",Maggie  Hall,"Hall, Maggie",,Mystery,10476,1669,0399166505,9780399166501,3,3.84,Putnam Juvenile,Hardcover,324,2015,2015,6/12/17,2/9/16,,,read,,,,1,,,0,,,,,
26530322,Are We Smart Enough to Know How Smart Animals Are?,Frans de Waal,"Waal, Frans de",,Non-Fiction,14139,1366,0393246183,9780393246186,3,3.91,W. W. Norton  Company,Hardcover,340,2016,2016,,12/6/16,,,read,,,,1,,,0,,,,,
42603,Black Like Me,John Howard Griffin,"Griffin, John Howard",,Classics,69119,2901,0451208641,9780451208644,0,4.07,Berkley Books,Paperback,208,2003,1961,,6/2/17,,,read,,,,1,,,0,,,,,
12555,The Bonesetter's Daughter,Amy Tan,"Tan, Amy",,Historical,126890,3672,0345457374,9780345457370,0,3.98,Ballantine Books,Paperback,387,2003,2001,,6/2/17,,,read,,,,1,,,0,,,,,
32048554,Windfall,Jennifer E. Smith,"Smith, Jennifer E.",,Contemporary,13406,2154,039955937X,9780399559372,0,3.71,Delacorte Press,Hardcover,416,2017,2017,,5/31/17,to-read,to-read (#134),to-read,,,,0,,,0,,,,,
25666050,Algorithms to Live By: The Computer Science of Human Decisions,Brian Christian,"Christian, Brian",Tom  Griffiths,Non-Fiction,24079,2220,1627790365,9781627790369,4,4.12,Henry Holt and Co.,Hardcover,368,2016,2016,5/23/17,12/6/16,,,read,,,,1,,,0,,,,,
8884400,The Most Human Human: What Talking with Computers Teaches Us About What It Means to Be Alive,Brian Christian,"Christian, Brian",,Non-Fiction,4219,444,0385533063,9780385533065,0,3.93,Knopf Doubleday Publishing Group,Hardcover,303,2011,2011,,5/14/17,to-read,to-read (#133),to-read,,,,0,,,0,,,,,
23766634,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Sarah J. Maas,"Maas, Sarah J.",,Fantasy,420157,36871,1408857901,9781408857908,4,4.41,Bloomsbury Publishing,Paperback,705,2017,2017,,8/3/16,,,read,,,,1,,,1,,,unspecified,,
5135798,"Being Nikki (Airhead, #2)",Meg Cabot,"Cabot, Meg",,Romance,28714,1094,0545040566,9780545040563,0,3.86,Point,Hardcover,336,2009,2009,,5/10/17,,,read,,,,1,,,0,,,,,
2213324,"Airhead (Airhead, #1)",Meg Cabot,"Cabot, Meg",,Romance,37450,2150,0545040523,9780545040525,0,3.77,Point,Hardcover,337,2008,2008,,5/10/17,,,read,,,,1,,,0,,,,,
23221,How to Be Popular,Meg Cabot,"Cabot, Meg",,Romance,21101,990,0060880120,9780060880125,0,3.55,HarperTempest,Hardcover,288,2006,2021,,5/10/17,,,read,,,,1,,,0,,,,,
31423554,The Takedown,Corrie Wang,"Wang, Corrie",,Mystery,1025,281,1484757424,9781484757420,0,3.46,"Little, Brown Books for Young Readers",Hardcover,384,2017,2017,,4/12/17,to-read,to-read (#132),to-read,,,,0,,,0,,,,,
30724132,"Geekerella (Once Upon a Con, #1)",Ashley Poston,"Poston, Ashley",,Contemporary,56535,10325,1594749477,9781594749476,0,3.93,Quirk Books,Hardcover,320,2017,2017,,3/16/17,to-read,to-read (#126),to-read,,,,0,,,0,,,,,
32181998,Doing It!: Let's Talk About Sex,Hannah Witton,"Witton, Hannah",,Non-Fiction,2812,431,1526360039,9781526360038,0,4.09,Wren & Rook,Paperback,320,2017,2017,,3/31/17,to-read,to-read (#131),to-read,,,,0,,,0,,,,,
27405561,Women in Science: 50 Fearless Pioneers Who Changed the World,Rachel Ignotofsky,"Ignotofsky, Rachel",,Non-Fiction,5155,830,1607749769,9781607749769,0,4.48,Ten Speed Press,Hardcover,128,2016,2016,,3/30/17,to-read,to-read (#130),to-read,,,,0,,,0,,,,,
25523025,"Eve: The Awakening (Eve, #1)",Jenna Moreci,"Moreci, Jenna",,Science Fiction,1627,369,1507886578,9781507886571,0,3.76,CreateSpace Independent Publishing Platform,Paperback,547,2015,2015,,3/30/17,to-read,to-read (#129),to-read,,,,0,,,0,,,,,
25816707,Girls & Sex: Navigating the Complicated New Landscape,Peggy Orenstein,"Orenstein, Peggy",,Non-Fiction,8785,1244,0062209728,9780062209726,0,4.08,Harper,Hardcover,303,2016,2016,,3/18/17,to-read,to-read (#128),to-read,,,,0,,,0,,,,,
28588459,Still Life with Tornado,A.S. King,"King, A.S.",,Contemporary,6410,1188,1101994886,9781101994887,0,3.83,Dutton Books for Young Readers,Hardcover,295,2016,2016,,3/16/17,to-read,to-read (#127),to-read,,,,0,,,0,,,,,
23846013,"The Rose Society (The Young Elites, #2)",Marie Lu,"Lu, Marie",,Fantasy,54851,6706,0399167846,9780399167843,3,4.05,G.P. Putnam's Sons Books for Young Readers,Hardcover,398,2015,2015,3/16/17,1/16/17,,,read,,,,1,,,0,,,,,
25322449,Radio Silence,Alice Oseman,"Oseman, Alice",,Contemporary,50263,10592,,,0,4.16,Harper Collins Children's Books,Paperback,403,2016,2016,,3/3/17,to-read,to-read (#125),to-read,,,,0,,,0,,,,,
25707621,Sofia Khan is Not Obliged (Sofia Khan #1),Ayisha Malik,"Malik, Ayisha",,Romance,4124,733,1785770039,9781785770036,0,3.8,Twenty7,Paperback,456,2015,2015,,2/28/17,to-read,to-read (#124),to-read,,,,0,,,0,,,,,
7667369,Nothing to Envy: Ordinary Lives in North Korea,Barbara Demick,"Demick, Barbara",,Non-Fiction,74208,8056,0385523912,9780385523912,0,4.41,Random House,Paperback,316,2010,2009,,2/28/17,to-read,to-read (#123),to-read,,,,0,,,0,,,,,
28449207,"Strange the Dreamer (Strange the Dreamer, #1)",Laini Taylor,"Taylor, Laini",,Fantasy,103351,17787,0316341681,9780316341684,0,4.25,"Little, Brown Books for Young Readers",Hardcover,544,2017,2017,,2/15/17,to-read,to-read (#122),to-read,,,,0,,,0,,,,,
25876993,You Don't Know My Name (The Black Angel Chronicles #1),Kristen Orlando,"Orlando, Kristen",,Contemporary,1868,405,1250084113,9781250084118,0,3.67,Swoon Reads,Hardcover,304,2017,2017,,2/15/17,to-read,to-read (#121),to-read,,,,0,,,0,,,,,
27779275,This Adventure Ends,Emma   Mills,"Mills, Emma",,Contemporary,7091,1522,1627799354,9781627799355,0,4.11,Henry Holt and Co. (BYR),Hardcover,320,2016,2016,,2/15/17,to-read,to-read (#120),to-read,,,,0,,,0,,,,,
25014114,History Is All You Left Me,Adam Silvera,"Silvera, Adam",,Contemporary,46992,7671,1616956933,9781616956936,0,4.03,Soho Teen,ebook,320,2017,2017,,2/15/17,to-read,to-read (#119),to-read,,,,0,,,0,,,,,
8520362,The Grand Design,Stephen Hawking,"Hawking, Stephen",Leonard Mlodinow,Non-Fiction,68831,2789,0553805371,9780553805376,0,4.04,Bantam,Hardcover,199,2010,2010,,2/7/17,to-read,to-read (#118),to-read,,,,0,,,0,,,,,
16071764,"Lean In: Women, Work, and the Will to Lead",Sheryl Sandberg,"Sandberg, Sheryl",Nell Scovell,Non-Fiction,244388,13497,0385349947,9780385349949,5,3.94,Knopf,Hardcover,217,2013,2013,2/6/17,9/5/16,,,read,,,,1,,,0,,,,,
21857952,Saree,Su  Dharmapala,"Dharmapala, Su",,Historical,306,53,1922052930,9781922052933,0,4.06,Simon and Schuster Au,Paperback,581,2014,2014,,2/6/17,to-read,to-read (#117),to-read,,,,0,,,0,,,,,
29324048,Eat Sweat Play: How Sport Can Change Our Lives,Anna Kessel,"Kessel, Anna",,Non-Fiction,1130,145,1509808094,9781509808090,0,4.15,Macmillan,Paperback,264,2016,2016,,2/2/17,to-read,to-read (#116),to-read,,,,0,,,0,,,,,
6482837,Before I Fall,Lauren Oliver,"Oliver, Lauren",,Contemporary,320161,20798,0061726818,9780061726811,0,3.89,HarperCollins,Paperback,470,2010,2010,,2/1/17,to-read,to-read (#115),to-read,,,,0,,,0,,,,,
17347389,"The Dream Thieves (The Raven Cycle, #2)",Maggie Stiefvater,"Stiefvater, Maggie",,Fantasy,176080,18696,0545424941,9780545424943,4,4.2,Scholastic Press,Hardcover,439,2013,2013,1/26/17,12/25/16,,,read,,,,1,,,0,,,,,
235117,The School Story,Andrew Clements,"Clements, Andrew",Brian Selznick,Children's,11458,723,0689851863,9780689851865,0,3.97,Atheneum Books for Young Readers,Paperback,224,2002,2001,,1/25/17,,,read,,,,1,,,0,,,,,
15811554,Honor,Elif Shafak,"Shafak, Elif",,Historical,16593,1718,0670784834,9780670784837,0,4.08,Viking,Hardcover,352,2013,2011,,1/25/17,to-read,to-read (#114),to-read,,,,0,,,0,,,,,
20696006,Being Mortal: Medicine and What Matters in the End,Atul Gawande,"Gawande, Atul",,Non-Fiction,152181,16786,0805095152,9780805095159,0,4.43,Metropolitan Books,Hardcover,282,2014,2014,,1/24/17,to-read,to-read (#113),to-read,,,,0,,,0,,,,,
237209,"In the Woods (Dublin Murder Squad, #1)",Tana French,"French, Tana",,Mystery,351331,23782,0670038601,9780670038602,0,3.77,Viking,Hardcover,429,2007,2007,,1/24/17,to-read,to-read (#112),to-read,,,,0,,,0,,,,,
25663781,What Lies Between Us,Nayomi Munaweera,"Munaweera, Nayomi",,Contemporary,1964,436,1250043948,9781250043948,0,3.91,St. Martin's Press,Hardcover,310,2016,2016,,1/24/17,to-read,to-read (#111),to-read,,,,0,,,0,,,,,
28588345,"The Midnight Star (The Young Elites, #3)",Marie Lu,"Lu, Marie",,Fantasy,36213,5132,0399167854,9780399167850,0,4.12,G.P. Putnam's Sons Books for Young Readers,Hardcover,316,2016,2016,,1/16/17,to-read,to-read (#110),to-read,,,,0,,,0,,,,,
20821111,"The Young Elites (The Young Elites, #1)",Marie Lu,"Lu, Marie",,Fantasy,126339,13819,0399167838,9780399167836,4,3.87,G.P. Putnam’s Sons Books for Young Readers,Hardcover,355,2014,2014,1/16/17,10/26/16,,,read,,,,1,,,0,,,,,
28356624,Carry On,Rainbow Rowell,"Rowell, Rainbow",Jim Tierney,Fantasy,255383,31031,1447266943,9781447266945,4,4.19,Macmillan,Paperback,517,2016,2015,1/15/17,1/11/17,,,read,,,,1,,,0,,,,,
15797662,The Righteous Mind: Why Good People Are Divided by Politics and Religion,Jonathan Haidt,"Haidt, Jonathan",,Non-Fiction,43512,4640,0307455777,9780307455772,0,4.18,Vintage,Paperback,500,2013,2012,,1/14/17,to-read,to-read (#109),to-read,,,,0,,,0,,,,,
282210,"Fearless (Fearless, #1)",Francine Pascal,"Pascal, Francine",,Science Fiction,5814,396,0671039415,9780671039417,0,3.86,Simon Pulse,Paperback,224,1999,1999,,1/14/17,to-read,to-read (#108),to-read,,,,0,,,0,,,,,
